SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
73.024     42   40.605  41.288  1.037  -226.426  140.000  41.400  52.600  4.715  0.655  100000
73.024     42   40.605  41.288  1.037  -226.426  140.000  41.400  52.600  4.715  0.655  100000
-152.541     14   41.309  42.004  1.082  -265.076  140.000  41.400  52.600  4.715  0.655  100000
-152.541     14   41.309  42.004  1.082  -265.076  140.000  41.400  52.600  4.715  0.655  100000
-591.714     21   42.012  42.762  1.138  -378.124  140.000  41.400  52.600  4.715  0.655  100000
-591.714     21   42.012  42.762  1.138  -378.124  140.000  41.400  52.600  4.715  0.655  100000
-1471.514   -122   42.891  43.806  1.244  -616.778  140.000  41.400  52.600  4.715  0.655  100000
-1471.514   -122   42.891  43.806  1.244  -616.778  140.000  41.400  52.600  4.715  0.655  100000
-2238.112   -548   43.770  44.834  1.382  -640.844  140.000  41.400  52.600  4.715  0.655  100000
-2238.112   -548   43.770  44.834  1.382  -640.844  140.000  41.400  52.600  4.715  0.655  100000
-1864.052  -1319   44.473  45.704  1.553  -194.376  140.000  41.400  52.600  4.715  0.655  100000
-2584.930  -2088   45.352  46.538  1.674  -641.525  140.000  41.400  52.600  4.715  0.655  100000
-2001.551  -1882   45.879  46.984  1.740  -110.775  140.000  41.400  52.600  4.715  0.655  100000
-2799.218  -1882   45.879  46.984  1.794  -679.801  140.000  41.400  52.600  4.715  0.655  100000
-2799.218  -1882   45.879  46.984  1.794  -679.801  140.000  41.400  52.600  4.715  0.655  100000
-3296.121  -2052   46.582  47.565  1.792  -600.580  140.000  41.400  52.600  4.715  0.655  100000
-3296.121  -2052   46.582  47.565  1.792  -600.580  140.000  41.400  52.600  4.715  0.655  100000
-3966.252  -2584   46.934  47.704  1.713  -709.544  140.000  41.400  52.600  4.715  0.655  100000
-3966.252  -2584   46.934  47.704  1.713  -709.544  140.000  41.400  52.600  4.715  0.655  100000
-4195.748  -2812   46.934  47.719  1.655  -572.220  140.000  41.400  52.600  4.715  0.655  100000
-4195.748  -2812   46.934  47.719  1.655  -572.220  140.000  41.400  52.600  4.715  0.655  100000
-4197.169  -2870   46.758  47.542  1.609  -478.265  140.000  41.400  52.600  4.715  0.655  100000
-4197.169  -2870   46.758  47.542  1.609  -478.265  140.000  41.400  52.600  4.715  0.655  100000
-4240.604  -2864   46.406  47.162  1.561  -486.160  140.000  41.400  52.600  4.715  0.655  100000
-4240.604  -2864   46.406  47.162  1.561  -486.160  140.000  41.400  52.600  4.715  0.655  100000
-4627.933  -1777   45.879  46.528  1.484  -630.189  140.000  41.400  52.600  4.715  0.655  100000
-4627.933  -1777   45.879  46.528  1.484  -630.189  140.000  41.400  52.600  4.715  0.655  100000
-5012.694   -866   45.352  45.882  1.380  -650.740  140.000  41.400  52.600  4.715  0.655  100000
-5012.694   -866   45.352  45.882  1.380  -650.740  140.000  41.400  52.600  4.715  0.655  100000
-5482.932  -1462   44.824  45.139  1.217  -704.848  140.000  41.400  52.600  4.715  0.655  100000
-5941.586  -1763   44.297  44.324  0.983  -723.122  140.000  41.400  52.600  4.715  0.655  100000
-6160.073   -894   40.430  40.172  0.692  -637.167  140.000  41.400  52.600  4.715  0.655  100000
-6386.822   -864   39.727  39.540  0.485  -662.349  140.000  41.400  52.600  4.715  0.655  100000
-6725.908   -850   39.023  38.893  0.340  -717.330  140.000  41.400  52.600  4.715  0.655  100000
-6979.044   -850   39.023  38.893  0.224  -693.775  140.000  41.400  52.600  4.715  0.655  100000
-7102.028   -827   38.320  38.245  0.151  -648.096  140.000  41.400  52.600  4.715  0.655  100000
-7306.602   -812   37.617  37.594  0.113  -683.043  140.000  41.400  52.600  4.715  0.655  100000
-7306.602   -812   37.617  37.594  0.113  -683.043  140.000  41.400  52.600  4.715  0.655  100000
-7665.087   -743   36.914  36.940  0.099  -759.172  140.000  41.400  52.600  4.715  0.655  100000
-7665.087   -743   36.914  36.940  0.099  -759.172  140.000  41.400  52.600  4.715  0.655  100000
-8305.195   -710   36.211  36.277  0.104  -907.248  140.000  41.400  52.600  4.715  0.655  100000
-8305.195   -710   36.211  36.277  0.104  -907.248  140.000  41.400  52.600  4.715  0.655  100000
-8834.565   -624   35.332  35.455  0.128  -906.212  140.000  41.400  52.600  4.715  0.655  100000
-8834.565   -624   35.332  35.455  0.128  -906.212  140.000  41.400  52.600  4.715  0.655  100000
-9505.647   -506   34.277  34.478  0.175  -1010.578  140.000  41.400  52.600  4.715  0.655  100000
-9505.647   -506   34.277  34.478  0.175  -1010.578  140.000  41.400  52.600  4.715  0.655  100000
-8755.770   -435   33.047  33.414  0.274  -428.478  140.000  41.400  52.600  4.715  0.655  100000
-9358.465   -350   32.168  32.475  0.331  -954.231  140.000  41.400  52.600  4.715  0.655  100000
-9582.725   -288   31.465  31.772  0.376  -834.272  140.000  41.400  52.600  4.715  0.655  100000
-9582.725   -288   31.465  31.772  0.376  -834.272  140.000  41.400  52.600  4.715  0.655  100000
-9582.725   -288   31.465  31.772  0.376  -834.272  140.000  41.400  52.600  4.715  0.655  100000
-9701.512   -256   30.762  31.077  0.416  -799.927  140.000  41.400  52.600  4.715  0.655  100000
-8973.594   -207   29.531  29.947  0.484  -428.160  140.000  41.400  52.600  4.715  0.655  100000
-8931.405   -171   28.828  29.228  0.532  -662.265  140.000  41.400  52.600  4.715  0.655  100000
-8931.405   -171   28.828  29.228  0.532  -662.265  140.000  41.400  52.600  4.715  0.655  100000
-8595.017   -135   28.125  28.523  0.570  -521.161  140.000  41.400  52.600  4.715  0.655  100000
-8595.017   -135   28.125  28.523  0.570  -521.161  140.000  41.400  52.600  4.715  0.655  100000
-8506.227   -115   27.422  27.813  0.598  -596.192  140.000  41.400  52.600  4.715  0.655  100000
-8506.227   -115   27.422  27.813  0.598  -596.192  140.000  41.400  52.600  4.715  0.655  100000
-8465.051    -50   26.367  26.826  0.645  -608.437  140.000  41.400  52.600  4.715  0.655  100000
-8465.051    -50   26.367  26.826  0.645  -608.437  140.000  41.400  52.600  4.715  0.655  100000
-8236.868    -13   25.313  25.782  0.687  -512.041  140.000  41.400  52.600  4.715  0.655  100000
-8236.868    -13   25.313  25.782  0.687  -512.041  140.000  41.400  52.600  4.715  0.655  100000
-7840.414      6   24.258  24.760  0.732  -412.613  140.000  41.400  52.600  4.715  0.655  100000
-7840.414      6   24.258  24.760  0.732  -412.613  140.000  41.400  52.600  4.715  0.655  100000
-7403.266     19   23.203  23.711  0.770  -352.572  140.000  41.400  52.600  4.715  0.655  100000
-7403.266     19   23.203  23.711  0.770  -352.572  140.000  41.400  52.600  4.715  0.655  100000
-6948.871     15   22.148  22.662  0.803  -300.537  140.000  41.400  52.600  4.715  0.655  100000
-6948.871     15   22.148  22.662  0.803  -300.537  140.000  41.400  52.600  4.715  0.655  100000
-6501.706     18   20.918  21.544  0.870  -264.007  140.000  41.400  52.600  4.715  0.655  100000
-6123.908      5   20.039  20.534  0.875  -237.996  140.000  41.400  52.600  4.715  0.655  100000
-5608.907      8   14.766  15.561  0.989  -161.805  140.000  41.400  52.600  4.715  0.655  100000
-5128.961     18   14.062  14.824  1.068  -111.028  140.000  41.400  52.600  4.715  0.655  100000
-4539.293     18   13.359  14.102  1.124  -18.244  140.000  41.400  52.600  4.715  0.655  100000
-4159.060     18   13.359  14.102  1.169  -56.873  140.000  41.400  52.600  4.715  0.655  100000
-3896.112      0   12.656  13.382  1.199  -72.298  140.000  41.400  52.600  4.715  0.655  100000
-3489.911     18   11.777  12.659  1.280  8.007  140.000  41.400  52.600  4.715  0.655  100000
-2906.599     18   11.777  12.659  1.344  132.040  140.000  41.400  52.600  4.715  0.655  100000
-2906.599     18   11.777  12.659  1.344  132.040  140.000  41.400  52.600  4.715  0.655  100000
-2408.858      8   10.371  11.217  1.383  146.343  140.000  41.400  52.600  4.715  0.655  100000
-2408.858      8   10.371  11.217  1.383  146.343  140.000  41.400  52.600  4.715  0.655  100000
-2408.858      8   10.371  11.217  1.383  146.343  140.000  41.400  52.600  4.715  0.655  100000
-1973.342     19   9.492  10.498  1.472  151.900  140.000  41.400  52.600  4.715  0.655  100000
-1973.342     19   9.492  10.498  1.472  151.900  140.000  41.400  52.600  4.715  0.655  100000
-1775.990      3   8.262  9.213  1.523  93.165  140.000  41.400  52.600  4.715  0.655  100000
-1775.990      3   8.262  9.213  1.523  93.165  140.000  41.400  52.600  4.715  0.655  100000
-1523.893     -3   7.207  8.233  1.591  125.334  140.000  41.400  52.600  4.715  0.655  100000
-1523.893     -3   7.207  8.233  1.591  125.334  140.000  41.400  52.600  4.715  0.655  100000
-1208.958     -4   6.152  7.185  1.648  177.611  140.000  41.400  52.600  4.715  0.655  100000
-1208.958     -4   6.152  7.185  1.648  177.611  140.000  41.400  52.600  4.715  0.655  100000
-822.425    -19   5.098  6.140  1.697  234.874  140.000  41.400  52.600  4.715  0.655  100000
-822.425    -19   5.098  6.140  1.697  234.874  140.000  41.400  52.600  4.715  0.655  100000
-481.899    -11   4.219  5.093  1.675  255.766  140.000  41.400  52.600  4.715  0.655  100000
-481.899    -11   4.219  5.093  1.675  255.766  140.000  41.400  52.600  4.715  0.655  100000
-275.007     -9   3.164  4.048  1.661  215.371  140.000  41.400  52.600  4.715  0.655  100000
-275.007     -9   3.164  4.048  1.661  215.371  140.000  41.400  52.600  4.715  0.655  100000
11.241     -8   2.109  3.006  1.654  267.251  140.000  41.400  52.600  4.715  0.655  100000
11.241     -8   2.109  3.006  1.654  267.251  140.000  41.400  52.600  4.715  0.655  100000
363.866    -12   1.055  1.897  1.629  322.115  140.000  41.400  52.600  4.715  0.655  100000
363.866    -12   1.055  1.897  1.629  322.115  140.000  41.400  52.600  4.715  0.655  100000
569.483     -4   0.000  0.852  1.612  279.421  140.000  41.400  52.600  4.715  0.655  100000
569.483     -4   0.000  0.852  1.612  279.421  140.000  41.400  52.600  4.715  0.655  100000
846.041    311   -0.879  -0.169  1.547  333.222  140.000  41.400  52.600  4.715  0.655  100000
846.041    311   -0.879  -0.169  1.547  333.222  140.000  41.400  52.600  4.715  0.655  100000
1219.078    518   -1.758  -1.102  1.476  392.411  140.000  41.400  52.600  4.715  0.655  100000
1219.078    518   -1.758  -1.102  1.476  392.411  140.000  41.400  52.600  4.715  0.655  100000
745.165    778   -2.813  -2.083  1.445  33.419  140.000  41.400  52.600  4.715  0.655  100000
1520.152   1134   -3.516  -2.913  1.375  560.938  140.000  41.400  52.600  4.715  0.655  100000
2008.471    799   -4.219  -3.483  1.367  480.682  140.000  41.400  52.600  4.715  0.655  100000
2008.471    799   -4.219  -3.483  1.367  480.682  140.000  41.400  52.600  4.715  0.655  100000
2008.471    799   -4.219  -3.483  1.367  480.682  140.000  41.400  52.600  4.715  0.655  100000
2526.090   1315   -4.570  -3.983  1.306  546.653  140.000  41.400  52.600  4.715  0.655  100000
2938.009   1888   -5.449  -4.712  1.313  521.107  140.000  41.400  52.600  4.715  0.655  100000
3347.485   2417   -5.273  -4.410  1.364  550.186  140.000  41.400  52.600  4.715  0.655  100000
3607.464   2092   -4.922  -3.996  1.428  511.213  140.000  41.400  52.600  4.715  0.655  100000
3993.130   1394   -4.570  -3.544  1.515  578.542  140.000  41.400  52.600  4.715  0.655  100000
4405.392   1394   -4.570  -3.544  1.585  620.414  140.000  41.400  52.600  4.715  0.655  100000
4708.490   1635   -4.219  -3.062  1.688  590.952  140.000  41.400  52.600  4.715  0.655  100000
4871.620   2063   -3.867  -2.525  1.838  541.226  140.000  41.400  52.600  4.715  0.655  100000
5282.708   2063   -3.867  -2.525  1.959  666.018  140.000  41.400  52.600  4.715  0.655  100000
5776.289   1751   -3.516  -1.938  2.140  715.296  140.000  41.400  52.600  4.715  0.655  100000
5776.289   1751   -3.516  -1.938  2.140  715.296  140.000  41.400  52.600  4.715  0.655  100000
6397.195   1402   -3.164  -1.324  2.381  803.728  140.000  41.400  52.600  4.715  0.655  100000
6397.195   1402   -3.164  -1.324  2.381  803.728  140.000  41.400  52.600  4.715  0.655  100000
6818.745   1212   -2.637  -0.546  2.665  755.498  140.000  41.400  52.600  4.715  0.655  100000
6818.745   1212   -2.637  -0.546  2.665  755.498  140.000  41.400  52.600  4.715  0.655  100000
7139.264   1212   -1.758  0.352  2.899  744.833  140.000  41.400  52.600  4.715  0.655  100000
7139.264   1212   -1.758  0.352  2.899  744.833  140.000  41.400  52.600  4.715  0.655  100000
7018.056   1224   -0.879  1.318  3.118  556.103  140.000  41.400  52.600  4.715  0.655  100000
7018.056   1224   -0.879  1.318  3.118  556.103  140.000  41.400  52.600  4.715  0.655  100000
7324.586   1247   0.000  2.161  3.279  732.409  140.000  41.400  52.600  4.715  0.655  100000
7324.586   1247   0.000  2.161  3.279  732.409  140.000  41.400  52.600  4.715  0.655  100000
7324.586   1247   0.000  2.161  3.279  732.409  140.000  41.400  52.600  4.715  0.655  100000
7703.996   1283   0.879  3.073  3.420  777.387  140.000  41.400  52.600  4.715  0.655  100000
6622.517   1239   2.285  4.431  3.516  147.103  140.000  41.400  52.600  4.715  0.655  100000
7444.178   1208   2.988  5.068  3.568  902.554  140.000  41.400  52.600  4.715  0.655  100000
7444.178   1208   2.988  5.068  3.568  902.554  140.000  41.400  52.600  4.715  0.655  100000
7827.445   1191   3.516  5.695  3.646  760.105  140.000  41.400  52.600  4.715  0.655  100000
7827.445   1191   3.516  5.695  3.646  760.105  140.000  41.400  52.600  4.715  0.655  100000
8198.108   1139   4.219  6.326  3.682  788.190  140.000  41.400  52.600  4.715  0.655  100000
7318.645   1076   5.098  7.189  3.705  246.034  140.000  41.400  52.600  4.715  0.655  100000
7824.943   1117   5.801  7.845  3.706  788.859  140.000  41.400  52.600  4.715  0.655  100000
6825.679   1117   5.801  7.845  3.707  145.616  140.000  41.400  52.600  4.715  0.655  100000
7403.364   1030   6.328  8.517  3.760  754.383  140.000  41.400  52.600  4.715  0.655  100000
7403.364   1030   6.328  8.517  3.760  754.383  140.000  41.400  52.600  4.715  0.655  100000
7901.840   1000   7.031  9.155  3.779  772.552  140.000  41.400  52.600  4.715  0.655  100000
7901.840   1000   7.031  9.155  3.779  772.552  140.000  41.400  52.600  4.715  0.655  100000
8182.989   1023   7.910  9.945  3.762  713.369  140.000  41.400  52.600  4.715  0.655  100000
8043.507    943   8.965  10.915  3.718  543.657  140.000  41.400  52.600  4.715  0.655  100000
7978.994    533   13.887  15.488  3.555  575.327  140.000  41.400  52.600  4.715  0.655  100000
7299.720    463   14.766  16.157  3.348  283.457  140.000  41.400  52.600  4.715  0.655  100000
7541.774    387   15.469  16.845  3.177  625.690  140.000  41.400  52.600  4.715  0.655  100000
7826.271    387   15.469  16.845  3.041  661.060  140.000  41.400  52.600  4.715  0.655  100000
8062.000    359   16.172  17.545  2.931  658.092  140.000  41.400  52.600  4.715  0.655  100000
7670.509    293   16.875  18.229  2.836  391.047  140.000  41.400  52.600  4.715  0.655  100000
7364.505    293   16.875  18.229  2.760  387.543  140.000  41.400  52.600  4.715  0.655  100000
7364.505    293   16.875  18.229  2.760  387.543  140.000  41.400  52.600  4.715  0.655  100000
6939.507    207   18.457  19.630  2.633  310.285  140.000  41.400  52.600  4.715  0.655  100000
6939.507    207   18.457  19.630  2.633  310.285  140.000  41.400  52.600  4.715  0.655  100000
6649.408    120   19.336  20.343  2.472  328.189  140.000  41.400  52.600  4.715  0.655  100000
6649.408    120   19.336  20.343  2.472  328.189  140.000  41.400  52.600  4.715  0.655  100000
6649.408    120   19.336  20.343  2.472  328.189  140.000  41.400  52.600  4.715  0.655  100000
6395.096     82   20.215  21.093  2.295  314.395  140.000  41.400  52.600  4.715  0.655  100000
5755.110      8   22.148  22.611  2.003  131.270  140.000  41.400  52.600  4.715  0.655  100000
5613.125     22   23.027  23.343  1.715  285.085  140.000  41.400  52.600  4.715  0.655  100000
5613.125     22   23.027  23.343  1.715  285.085  140.000  41.400  52.600  4.715  0.655  100000
5199.088      1   23.730  24.063  1.492  140.820  140.000  41.400  52.600  4.715  0.655  100000
5199.088      1   23.730  24.063  1.492  140.820  140.000  41.400  52.600  4.715  0.655  100000
4744.184     13   24.434  24.797  1.325  80.603  140.000  41.400  52.600  4.715  0.655  100000
4744.184     13   24.434  24.797  1.325  80.603  140.000  41.400  52.600  4.715  0.655  100000
4495.631     22   25.313  25.778  1.229  124.575  140.000  41.400  52.600  4.715  0.655  100000
4495.631     22   25.313  25.778  1.229  124.575  140.000  41.400  52.600  4.715  0.655  100000
4200.910     26   26.367  26.801  1.140  83.926  140.000  41.400  52.600  4.715  0.655  100000
4200.910     26   26.367  26.801  1.140  83.926  140.000  41.400  52.600  4.715  0.655  100000
4183.825      8   27.422  27.874  1.076  177.715  140.000  41.400  52.600  4.715  0.655  100000
4183.825      8   27.422  27.874  1.076  177.715  140.000  41.400  52.600  4.715  0.655  100000
